receiver_pseudo,sender_pseudo,t_prev,t_curr,dt,x_prev,y_prev,x_curr,y_curr,dx,dy,dist,speed_prev,speed_curr,dv,jerk,acc_prev,acc_curr,dacc,heading_prev,heading_curr,dtheta,heading_rate,rate_msgs_per_s,pos_conf_x_curr,pos_conf_y_curr,spd_conf_x_curr,spd_conf_y_curr,acc_conf_x_curr,acc_conf_y_curr,head_conf_x_curr,head_conf_y_curr,label,mb_version,delta_speed,row_id,fused_anom,rsu_anom,obu_anom,rsu_score,trust_sender,trust_pair
105315,102555,619.972114,620.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.591356,24.672023,0.080667,0.080667,0.782502,0.547619,-0.234882,2.057271,2.052148,-0.005123,-0.005123,1.0,3.947836,3.824279,0.023452,-0.024403,1.1e-05,0.000165,38.839283,1.18647,1,v2,0.080667,6582,1,1,0,0.9974417151162792,0.0034484871274052,0.0248529593793872
105315,102555,620.972114,621.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.672023,24.681046,0.009023,0.009023,0.547619,0.743584,0.195965,2.052148,2.029152,-0.022996,-0.022996,1.0,3.909179,3.818198,0.022893,-0.024945,0.000559,0.000542,37.28843,1.140517,1,v2,0.009023,6583,1,1,0,0.997327801134119,0.0034484871274052,0.0248529593793872
105315,102555,621.972114,622.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.681046,24.655948,-0.025098,-0.025098,0.743584,0.620569,-0.123015,2.029152,2.011615,-0.017537,-0.017537,1.0,3.965181,3.963636,0.022806,-0.024978,8.7e-05,3.3e-05,37.05256,1.137775,1,v2,0.025098,6584,1,1,0,0.9975,0.0034484871274052,0.0248529593793872
105315,102555,622.972114,623.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.655948,24.678547,0.022599,0.022599,0.620569,0.676854,0.056285,2.011615,2.018907,0.007292,0.007292,1.0,3.83451,4.053698,0.023008,-0.024834,0.000203,0.000144,37.604081,1.149793,1,v2,0.022599,6585,1,1,0,0.99738608601784,0.0034484871274052,0.0248529593793872
105315,102555,623.972114,624.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.678547,24.578316,-0.100232,-0.100232,0.676854,0.034168,-0.642686,2.018907,2.026012,0.007105,0.007105,1.0,3.837471,3.967666,0.02309,-0.02457,8.2e-05,0.000264,37.828624,1.172163,1,v2,0.100232,6586,1,1,0,0.9975,0.0034484871274052,0.0248529593793872
105315,102555,624.972114,625.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.578316,24.612167,0.033851,0.033851,0.034168,0.377137,0.342969,2.026012,2.029461,0.003449,0.003449,1.0,4.009225,4.183196,0.023207,-0.024524,0.000117,4.6e-05,38.151423,1.176099,1,v2,0.033851,6587,1,1,0,1.0,0.0034484871274052,0.0248529593793872
105315,102555,625.972114,626.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.612167,24.656,0.043834,0.043834,0.377137,0.379011,0.001874,2.029461,2.027714,-0.001747,-0.001747,1.0,3.857993,3.985247,0.02322,-0.024593,1.4e-05,7e-05,38.190245,1.170154,1,v2,0.043834,6588,1,1,0,1.0,0.0034484871274052,0.0248529593793872
105315,102555,626.972114,627.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.656,24.66337,0.00737,0.00737,0.379011,0.848203,0.469193,2.027714,2.0221,-0.005614,-0.005614,1.0,3.947698,4.055752,0.023128,-0.024694,9.2e-05,0.000101,37.934022,1.161595,1,v2,0.00737,6589,1,1,0,0.9975,0.0034484871274052,0.0248529593793872
105315,102555,627.972114,628.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.66337,24.575264,-0.088107,-0.088107,0.848203,0.708158,-0.140045,2.0221,2.010023,-0.012077,-0.012077,1.0,4.011664,4.186014,0.023177,-0.024482,4.8e-05,0.000212,38.068074,1.179655,1,v2,0.088107,6590,1,1,0,1.0,0.0034484871274052,0.0248529593793872
105315,102555,628.972114,629.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.575264,24.63928,0.064016,0.064016,0.708158,0.434007,-0.274151,2.010023,2.00071,-0.009314,-0.009314,1.0,4.031535,4.050701,0.023523,-0.024272,0.000347,0.000211,39.042948,1.197903,1,v2,0.064016,6591,1,1,0,0.99988608601784,0.0034484871274052,0.0248529593793872
105315,102555,629.972114,630.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.63928,24.688746,0.049467,0.049467,0.434007,0.695035,0.261028,2.00071,2.005533,0.004824,0.004824,1.0,3.959336,4.265516,0.023688,-0.024206,0.000164,6.5e-05,39.513338,1.203616,1,v2,0.049467,6592,1,1,0,1.0,0.0034484871274052,0.0248529593793872
105315,102555,630.972114,631.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.688746,24.649449,-0.039297,-0.039297,0.695035,0.379,-0.316035,2.005533,1.997049,-0.008484,-0.008484,1.0,3.896549,4.117211,0.023444,-0.024368,0.000244,0.000161,38.817798,1.189553,1,v2,0.039297,6593,1,1,0,0.99988608601784,0.0034484871274052,0.0248529593793872
105315,102555,631.972114,632.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.649449,24.699477,0.050028,0.050028,0.379,0.871078,0.492079,1.997049,1.989799,-0.00725,-0.00725,1.0,4.08038,4.2638,0.023314,-0.024587,0.00013,0.000219,38.45137,1.170709,1,v2,0.050028,6594,1,1,0,0.9975,0.0034484871274052,0.0248529593793872
105315,102555,632.972114,633.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.699477,24.652746,-0.046731,-0.046731,0.871078,0.446279,-0.4248,1.989799,1.988818,-0.000982,-0.000982,1.0,4.112379,3.971112,0.023246,-0.024563,6.8e-05,2.4e-05,38.260494,1.172734,1,v2,0.046731,6595,1,1,0,1.0,0.0034484871274052,0.0248529593793872
102435,102555,644.972114,645.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.658579,24.672162,0.013583,0.013583,0.021134,0.127636,0.106502,1.971201,1.987834,0.016633,0.016633,1.0,3.908012,3.886999,0.022978,-0.02485,0.000429,0.000365,37.520638,1.14848,1,v2,0.013583,8494,1,1,0,0.99738608601784,0.0034484871274052,0.0289282455769168
102435,102555,645.972114,646.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.672162,24.653866,-0.018296,-0.018296,0.127636,0.347135,0.219499,1.987834,1.974219,-0.013615,-0.013615,1.0,4.066436,3.856884,0.02262,-0.025141,0.000357,0.000292,36.555682,1.124318,1,v2,0.018296,8495,1,1,0,0.99988608601784,0.0034484871274052,0.0289282455769168
102435,102555,650.972114,651.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.679616,24.649477,-0.030139,-0.030139,0.111874,0.020299,-0.091575,1.989049,1.970321,-0.018727,-0.018727,1.0,4.009593,3.897859,0.022496,-0.025244,0.000519,0.000415,36.226434,1.115896,1,v2,0.030139,8496,1,1,0,0.99738608601784,0.0034484871274052,0.0289282455769168
102435,102555,651.972114,652.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.649477,24.621284,-0.028194,-0.028194,0.020299,0.426061,0.405762,1.970321,1.948161,-0.02216,-0.02216,1.0,3.818759,3.83667,0.021906,-0.025707,0.00059,0.000463,34.700985,1.078892,1,v2,0.028194,8497,1,1,0,0.997327801134119,0.0034484871274052,0.0289282455769168
102435,102555,652.972114,653.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.621284,24.654714,0.03343,0.03343,0.426061,0.032435,-0.393627,1.948161,1.954818,0.006656,0.006656,1.0,3.733693,3.649913,0.022107,-0.025596,0.000201,0.000111,35.212718,1.087689,1,v2,0.03343,8498,1,1,0,0.9075909345570068,0.0034484871274052,0.0289282455769168
102435,102555,653.972114,654.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.654714,24.698961,0.044248,0.044248,0.032435,1.06143,1.028995,1.954818,1.936141,-0.018677,-0.018677,1.0,3.829846,3.763767,0.021664,-0.026051,0.000443,0.000455,34.093513,1.052202,1,v2,0.044248,8499,1,1,0,0.9797983149727614,0.0034484871274052,0.0289282455769168
102435,102555,654.972114,655.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.698961,24.619686,-0.079275,-0.079275,1.06143,0.501103,-0.560327,1.936141,1.935008,-0.001133,-0.001133,1.0,3.863745,3.929358,0.021565,-0.025991,9.9e-05,5.9e-05,33.847871,1.056772,1,v2,0.079275,8500,1,1,0,0.9975,0.0034484871274052,0.0289282455769168
102435,102555,655.972114,656.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.619686,24.607858,-0.011828,-0.011828,0.501103,0.636161,0.135058,1.935008,1.997691,0.062683,0.062683,1.0,3.795856,3.89301,0.02314,-0.024578,0.001575,0.001413,37.966114,1.171449,1,v2,0.011828,8501,1,1,0,0.99238608601784,0.0034484871274052,0.0289282455769168
102435,102555,656.972114,657.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.607858,24.660577,0.052719,0.052719,0.636161,0.750504,0.114343,1.997691,2.028592,0.030901,0.030901,1.0,3.769142,3.825647,0.02394,-0.023903,0.0008,0.000675,40.245435,1.230554,1,v2,0.052719,8502,1,1,0,0.9872138871519588,0.0034484871274052,0.0289282455769168
102435,102555,657.972114,658.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.660577,24.619788,-0.040788,-0.040788,0.750504,0.01552,-0.734984,2.028592,2.010351,-0.018241,-0.018241,1.0,3.920018,4.020599,0.023495,-0.024262,0.000445,0.000359,38.961722,1.198762,1,v2,0.040788,8503,1,1,0,0.99988608601784,0.0034484871274052,0.0289282455769168
102435,102555,658.972114,659.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.619788,24.639748,0.01996,0.01996,0.01552,0.577793,0.562273,2.010351,2.000169,-0.010182,-0.010182,1.0,3.88006,4.0747,0.023458,-0.024335,3.6e-05,7.3e-05,38.858616,1.192382,1,v2,0.01996,8504,1,1,0,1.0,0.0034484871274052,0.0289282455769168
101113,104955,650.348222,651.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,16.61959,12.918586,-3.701005,-3.701005,4.500067,0.981114,-3.518952,-1.656021,-1.735718,-0.079697,-0.079697,1.0,4.162957,4.234745,0.000241,0.001477,8.2e-05,0.000442,0.512797,1.490218,1,v2,3.701005,8711,1,1,0,0.9647549153167598,0.0034356180513329,0.0277797864041829
101113,104955,651.348222,652.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,12.918586,13.726781,0.808195,0.808195,0.981114,2.040714,1.0596,-1.735718,-1.196319,0.539399,0.539399,1.0,3.945527,4.144503,-0.000586,0.001478,0.000827,1e-06,0.251088,1.491824,1,v2,0.808195,8712,1,1,0,0.9419989523056987,0.0034356180513329,0.0277797864041829
101113,104955,652.348222,653.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,13.726781,15.661381,1.9346,1.9346,2.040714,1.94481,-0.095904,-1.196319,-1.012279,0.18404,0.18404,1.0,4.042955,4.027968,-0.000966,0.001536,0.00038,5.8e-05,0.180903,1.567868,1,v2,1.9346,8713,1,1,0,0.9320519564766778,0.0034356180513329,0.0277797864041829
101113,104955,653.348222,654.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,15.661381,17.610907,1.949526,1.949526,1.94481,1.689446,-0.255364,-1.012279,-0.824535,0.187744,0.187744,1.0,3.908221,3.981932,-0.001389,0.001494,0.000423,4.2e-05,0.125515,1.512233,1,v2,1.949526,8714,1,1,0,0.9320519564766778,0.0034356180513329,0.0277797864041829
101113,104955,654.348222,655.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,17.610907,19.675191,2.064284,2.064284,1.689446,1.559929,-0.129517,-0.824535,-0.817058,0.007477,0.007477,1.0,4.034599,4.064135,-0.001564,0.001657,0.000175,0.000164,0.107903,1.741605,1,v2,2.064284,8715,1,1,0,0.9397190212472588,0.0034356180513329,0.0277797864041829
101113,104955,655.348222,656.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,19.675191,21.697576,2.022385,2.022385,1.559929,1.948948,0.389019,-0.817058,-0.817057,1e-06,1e-06,1.0,3.990632,4.220861,-0.001725,0.001828,0.000161,0.00017,0.093918,2.01755,1,v2,2.022385,8716,1,1,0,0.9398565998564824,0.0034356180513329,0.0277797864041829
101113,104955,656.348222,657.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,21.697576,23.663894,1.966318,1.966318,1.948948,1.799552,-0.149395,-0.817057,-0.817049,8e-06,8e-06,1.0,4.160939,4.260711,-0.001881,0.001993,0.000156,0.000166,0.08206,2.327706,1,v2,1.966318,8717,1,1,0,0.9448565998564824,0.0034356180513329,0.0277797864041829
101113,104955,657.348222,658.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,23.663894,25.427687,1.763794,1.763794,1.799552,1.322733,-0.476819,-0.817049,-0.817047,2e-06,2e-06,1.0,4.167415,4.26109,-0.002022,0.002142,0.00014,0.000149,0.072704,2.646278,1,v2,1.763794,8718,1,1,0,0.9473565998564822,0.0034356180513329,0.0277797864041829
101113,104955,658.348222,659.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,25.427687,27.592166,2.164479,2.164479,1.322733,2.492445,1.169712,-0.817047,-0.817,4.7e-05,4.7e-05,1.0,4.248985,4.148422,-0.002194,0.002324,0.000172,0.000182,0.062666,3.097404,1,v2,2.164479,8719,1,1,0,0.9423565998564822,0.0034356180513329,0.0277797864041829
101113,104955,659.348222,660.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,27.592166,29.160035,1.567869,1.567869,2.492445,0.169822,-2.322623,-0.817,-0.817116,-0.000116,-0.000116,1.0,4.15809,4.302067,-0.002318,0.002457,0.000124,0.000132,0.05629,3.472522,1,v2,1.567869,8720,1,1,0,0.915,0.0034356180513329,0.0277797864041829
101113,104955,660.348222,661.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.160035,29.134503,-0.025532,-0.025532,0.169822,0.147502,-0.02232,-0.817116,-0.81709,2.6e-05,2.6e-05,1.0,3.992084,4.208664,-0.002316,0.002455,2e-06,2e-06,0.056389,3.466078,1,v2,0.025532,8721,1,1,0,0.8747970103020964,0.0034356180513329,0.0277797864041829
101113,104955,661.348222,662.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.134503,29.21284,0.078337,0.078337,0.147502,0.385211,0.237709,-0.81709,-0.817072,1.8e-05,1.8e-05,1.0,4.094921,4.179812,-0.002322,0.002461,6e-06,7e-06,0.056087,3.485884,1,v2,0.078337,8722,1,1,0,0.8698552951858173,0.0034356180513329,0.0277797864041829
101113,104955,662.348222,663.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.21284,29.16592,-0.046919,-0.046919,0.385211,0.150778,-0.234433,-0.817072,-0.817066,6e-06,6e-06,1.0,4.051745,4.142032,-0.002319,0.002457,4e-06,4e-06,0.056268,3.474007,1,v2,0.046919,8723,1,1,0,0.8672970103020964,0.0034356180513329,0.0277797864041829
101774,104955,650.348222,651.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,16.61959,12.918586,-3.701005,-3.701005,4.500067,0.981114,-3.518952,-1.656021,-1.735718,-0.079697,-0.079697,1.0,4.162957,4.234745,0.000241,0.001477,8.2e-05,0.000442,0.512797,1.490218,1,v2,3.701005,8724,1,1,0,0.9647549153167598,0.0034356180513329,0.0267244062328894
101774,104955,651.348222,652.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,12.918586,13.726781,0.808195,0.808195,0.981114,2.040714,1.0596,-1.735718,-1.196319,0.539399,0.539399,1.0,3.945527,4.144503,-0.000586,0.001478,0.000827,1e-06,0.251088,1.491824,1,v2,0.808195,8725,1,1,0,0.9419989523056987,0.0034356180513329,0.0267244062328894
101774,104955,652.348222,653.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,13.726781,15.661381,1.9346,1.9346,2.040714,1.94481,-0.095904,-1.196319,-1.012279,0.18404,0.18404,1.0,4.042955,4.027968,-0.000966,0.001536,0.00038,5.8e-05,0.180903,1.567868,1,v2,1.9346,8726,1,1,0,0.9320519564766778,0.0034356180513329,0.0267244062328894
101774,104955,653.348222,654.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,15.661381,17.610907,1.949526,1.949526,1.94481,1.689446,-0.255364,-1.012279,-0.824535,0.187744,0.187744,1.0,3.908221,3.981932,-0.001389,0.001494,0.000423,4.2e-05,0.125515,1.512233,1,v2,1.949526,8727,1,1,0,0.9320519564766778,0.0034356180513329,0.0267244062328894
101774,104955,654.348222,655.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,17.610907,19.675191,2.064284,2.064284,1.689446,1.559929,-0.129517,-0.824535,-0.817058,0.007477,0.007477,1.0,4.034599,4.064135,-0.001564,0.001657,0.000175,0.000164,0.107903,1.741605,1,v2,2.064284,8728,1,1,0,0.9397190212472588,0.0034356180513329,0.0267244062328894
101774,104955,655.348222,656.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,19.675191,21.697576,2.022385,2.022385,1.559929,1.948948,0.389019,-0.817058,-0.817057,1e-06,1e-06,1.0,3.990632,4.220861,-0.001725,0.001828,0.000161,0.00017,0.093918,2.01755,1,v2,2.022385,8729,1,1,0,0.9398565998564824,0.0034356180513329,0.0267244062328894
101774,104955,656.348222,657.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,21.697576,23.663894,1.966318,1.966318,1.948948,1.799552,-0.149395,-0.817057,-0.817049,8e-06,8e-06,1.0,4.160939,4.260711,-0.001881,0.001993,0.000156,0.000166,0.08206,2.327706,1,v2,1.966318,8730,1,1,0,0.9448565998564824,0.0034356180513329,0.0267244062328894
101774,104955,657.348222,658.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,23.663894,25.427687,1.763794,1.763794,1.799552,1.322733,-0.476819,-0.817049,-0.817047,2e-06,2e-06,1.0,4.167415,4.26109,-0.002022,0.002142,0.00014,0.000149,0.072704,2.646278,1,v2,1.763794,8731,1,1,0,0.9473565998564822,0.0034356180513329,0.0267244062328894
101774,104955,658.348222,659.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,25.427687,27.592166,2.164479,2.164479,1.322733,2.492445,1.169712,-0.817047,-0.817,4.7e-05,4.7e-05,1.0,4.248985,4.148422,-0.002194,0.002324,0.000172,0.000182,0.062666,3.097404,1,v2,2.164479,8732,1,1,0,0.9423565998564822,0.0034356180513329,0.0267244062328894
101774,104955,659.348222,660.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,27.592166,29.160035,1.567869,1.567869,2.492445,0.169822,-2.322623,-0.817,-0.817116,-0.000116,-0.000116,1.0,4.15809,4.302067,-0.002318,0.002457,0.000124,0.000132,0.05629,3.472522,1,v2,1.567869,8733,1,1,0,0.915,0.0034356180513329,0.0267244062328894
101774,104955,660.348222,661.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.160035,29.134503,-0.025532,-0.025532,0.169822,0.147502,-0.02232,-0.817116,-0.81709,2.6e-05,2.6e-05,1.0,3.992084,4.208664,-0.002316,0.002455,2e-06,2e-06,0.056389,3.466078,1,v2,0.025532,8734,1,1,0,0.8747970103020964,0.0034356180513329,0.0267244062328894
101774,104955,661.348222,662.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.134503,29.21284,0.078337,0.078337,0.147502,0.385211,0.237709,-0.81709,-0.817072,1.8e-05,1.8e-05,1.0,4.094921,4.179812,-0.002322,0.002461,6e-06,7e-06,0.056087,3.485884,1,v2,0.078337,8735,1,1,0,0.8698552951858173,0.0034356180513329,0.0267244062328894
101774,104955,662.348222,663.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.21284,29.16592,-0.046919,-0.046919,0.385211,0.150778,-0.234433,-0.817072,-0.817066,6e-06,6e-06,1.0,4.051745,4.142032,-0.002319,0.002457,4e-06,4e-06,0.056268,3.474007,1,v2,0.046919,8736,1,1,0,0.8672970103020964,0.0034356180513329,0.0267244062328894
101774,104955,663.348222,664.348222,1.0,12569.812691,1138.863316,12569.812691,1138.863316,0.0,0.0,0.0,29.16592,29.117083,-0.048838,-0.048838,0.150778,0.200509,0.049731,-0.817066,-0.816931,0.000134,0.000134,1.0,4.133397,4.216921,-0.002315,0.002453,4e-06,4e-06,0.056443,3.460933,1,v2,0.048838,8737,1,1,0,0.8948552951858173,0.0034356180513329,0.0267244062328894
105195,102555,655.972114,656.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.619686,24.607858,-0.011828,-0.011828,0.501103,0.636161,0.135058,1.935008,1.997691,0.062683,0.062683,1.0,3.795856,3.89301,0.02314,-0.024578,0.001575,0.001413,37.966114,1.171449,1,v2,0.011828,8843,1,1,0,0.99238608601784,0.0034484871274052,0.0330517409360621
105195,102555,656.972114,657.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.607858,24.660577,0.052719,0.052719,0.636161,0.750504,0.114343,1.997691,2.028592,0.030901,0.030901,1.0,3.769142,3.825647,0.02394,-0.023903,0.0008,0.000675,40.245435,1.230554,1,v2,0.052719,8844,1,1,0,0.9872138871519588,0.0034484871274052,0.0330517409360621
105195,102555,657.972114,659.972114,2.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.660577,24.639748,-0.020828,-0.010414,0.750504,0.577793,-0.172711,2.028592,2.000169,-0.028424,-0.014212,0.5,3.88006,4.0747,0.023458,-0.024335,3.6e-05,7.3e-05,38.858616,1.192382,1,v2,0.020828,8845,1,1,0,1.0,0.0034484871274052,0.0330517409360621
105195,102555,659.972114,660.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.639748,24.664234,0.024486,0.024486,0.577793,0.234082,-0.343711,2.000169,2.000169,0.0,0.0,1.0,3.960182,3.897766,0.023482,-0.024359,2.3e-05,2.4e-05,38.924683,1.190283,1,v2,0.024486,8846,1,1,0,1.0,0.0034484871274052,0.0330517409360621
105195,102555,660.972114,661.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.664234,24.582588,-0.081647,-0.081647,0.234082,0.095498,-0.138584,2.000169,1.991105,-0.009064,-0.009064,1.0,4.015025,4.06696,0.023183,-0.02449,0.000299,0.00013,38.086093,1.179017,1,v2,0.081647,8847,1,1,0,0.99988608601784,0.0034484871274052,0.0330517409360621
105195,102555,661.972114,662.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.582588,24.696123,0.113535,0.113535,0.095498,0.227611,0.132113,1.991105,2.00745,0.016346,0.016346,1.0,3.918705,3.856055,0.023689,-0.024219,0.000506,0.000271,39.517766,1.202516,1,v2,0.113535,8848,1,1,0,0.99738608601784,0.0034484871274052,0.0330517409360621
105195,102555,662.972114,663.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.696123,24.642911,-0.053211,-0.053211,0.227611,0.20795,-0.019661,2.00745,2.00745,0.0,0.0,1.0,4.10266,4.03941,0.023638,-0.024167,5.1e-05,5.2e-05,39.370987,1.2071,1,v2,0.053211,8849,1,1,0,1.0,0.0034484871274052,0.0330517409360621
105195,102555,663.972114,664.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.642911,24.580901,-0.06201,-0.06201,0.20795,0.117153,-0.090798,2.00745,1.939972,-0.067478,-0.067478,1.0,4.045566,3.764387,0.021578,-0.025911,0.00206,0.001745,33.880522,1.062947,1,v2,0.06201,8850,1,1,0,0.9872983149727612,0.0034484871274052,0.0330517409360621
105195,102555,664.972114,665.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.580901,24.688571,0.10767,0.10767,0.117153,0.959125,0.841973,1.939972,2.001205,0.061233,0.061233,1.0,4.1584,3.854701,0.023225,-0.02465,0.001647,0.001261,38.20217,1.165293,1,v2,0.10767,8851,1,1,0,0.98988608601784,0.0034484871274052,0.0330517409360621
105915,102555,659.972114,660.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.639748,24.664234,0.024486,0.024486,0.577793,0.234082,-0.343711,2.000169,2.000169,0.0,0.0,1.0,3.960182,3.897766,0.023482,-0.024359,2.3e-05,2.4e-05,38.924683,1.190283,1,v2,0.024486,9125,1,1,0,1.0,0.0034484871274052,0.034693313833383
105915,102555,660.972114,661.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.664234,24.582588,-0.081647,-0.081647,0.234082,0.095498,-0.138584,2.000169,1.991105,-0.009064,-0.009064,1.0,4.015025,4.06696,0.023183,-0.02449,0.000299,0.00013,38.086093,1.179017,1,v2,0.081647,9126,1,1,0,0.99988608601784,0.0034484871274052,0.034693313833383
105915,102555,661.972114,662.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.582588,24.696123,0.113535,0.113535,0.095498,0.227611,0.132113,1.991105,2.00745,0.016346,0.016346,1.0,3.918705,3.856055,0.023689,-0.024219,0.000506,0.000271,39.517766,1.202516,1,v2,0.113535,9127,1,1,0,0.99738608601784,0.0034484871274052,0.034693313833383
105915,102555,662.972114,663.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.696123,24.642911,-0.053211,-0.053211,0.227611,0.20795,-0.019661,2.00745,2.00745,0.0,0.0,1.0,4.10266,4.03941,0.023638,-0.024167,5.1e-05,5.2e-05,39.370987,1.2071,1,v2,0.053211,9128,1,1,0,1.0,0.0034484871274052,0.034693313833383
105915,102555,663.972114,664.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.642911,24.580901,-0.06201,-0.06201,0.20795,0.117153,-0.090798,2.00745,1.939972,-0.067478,-0.067478,1.0,4.045566,3.764387,0.021578,-0.025911,0.00206,0.001745,33.880522,1.062947,1,v2,0.06201,9129,1,1,0,0.9872983149727612,0.0034484871274052,0.034693313833383
105915,102555,670.972114,671.972114,1.0,11238.353275,12839.946179,11238.353275,12839.946179,0.0,0.0,0.0,24.646118,24.652564,0.006446,0.006446,0.043611,0.327265,0.283654,2.014413,1.976684,-0.03773,-0.03773,1.0,4.126695,4.135595,0.023052,-0.024744,0.000911,0.000893,37.7242,1.157336,1,v2,0.006446,9130,1,1,0,0.99738608601784,0.0034484871274052,0.034693313833383
