receiver_pseudo,sender_pseudo,count,anomalies,non_anom,trust_raw,trust_blend
103035,106395,228,0,228,0.9956521739130435,0.5985074377856652
105075,101173,230,0,230,0.9956896551724138,0.5994878094660882
106155,106695,230,0,230,0.9956896551724138,0.5994878094660882
105315,103875,230,0,230,0.9956896551724138,0.5994878094660882
102915,101413,231,0,231,0.9957081545064378,0.5999747714802484
102915,10752,234,0,234,0.9957627118644068,0.6014229853241813
101413,104175,235,0,235,0.9957805907172996,0.6019015597821206
102555,104235,235,0,235,0.9957805907172996,0.6019015597821206
103155,101654,235,0,235,0.9957805907172996,0.6019015597821206
102975,105135,235,0,235,0.9957805907172996,0.6019015597821206
102135,104475,236,0,236,0.9957983193277311,0.6023780822004899
101654,105435,237,0,237,0.99581589958159,0.6028525700613055
106395,103035,237,0,237,0.99581589958159,0.6028525700613055
105315,106815,237,0,237,0.99581589958159,0.6028525700613055
102555,106515,238,0,238,0.9958333333333333,0.6033250406244723
105435,101654,238,0,238,0.9958333333333333,0.6033250406244723
105135,105015,238,0,238,0.9958333333333333,0.6033250406244723
105015,105135,238,0,238,0.9958333333333333,0.6033250406244723
102915,104475,238,0,238,0.9958333333333333,0.6033250406244723
104595,105675,239,0,239,0.995850622406639,0.6037955109315256
101173,101113,239,0,239,0.995850622406639,0.6037955109315256
103875,105315,239,0,239,0.995850622406639,0.6037955109315256
106155,102915,239,0,239,0.995850622406639,0.6037955109315256
104295,102435,240,0,240,0.9958677685950413,0.6042639978092963
101714,102675,240,0,240,0.9958677685950413,0.6042639978092963
101113,101173,240,0,240,0.9958677685950413,0.6042639978092963
102555,104835,240,0,240,0.9958677685950413,0.6042639978092963
101293,104835,240,0,240,0.9958677685950413,0.6042639978092963
102435,104295,240,0,240,0.9958677685950413,0.6042639978092963
102675,101714,240,0,240,0.9958677685950413,0.6042639978092963
101173,105075,240,0,240,0.9958677685950413,0.6042639978092963
104655,106275,240,0,240,0.9958677685950413,0.6042639978092963
104835,101293,240,0,240,0.9958677685950413,0.6042639978092963
102915,106395,240,0,240,0.9958677685950413,0.6042639978092963
105135,101113,240,0,240,0.9958677685950413,0.6042639978092963
101113,105135,240,0,240,0.9958677685950413,0.6042639978092963
102315,105315,240,0,240,0.9958677685950413,0.6042639978092963
102855,105675,241,0,241,0.9958847736625515,0.6047305178734971
102375,105975,242,0,242,0.9959016393442623,0.6051950875322359
101293,101834,242,0,242,0.9959016393442623,0.6051950875322359
106275,106935,242,0,242,0.9959016393442623,0.6051950875322359
105315,102315,243,0,243,0.9959183673469387,0.6056577229894571
101894,106695,243,0,243,0.9959183673469387,0.6056577229894571
105975,102375,244,0,244,0.9959349593495935,0.6061184402483094
104895,106095,245,0,245,0.9959514170040485,0.6065772551144467
102915,102675,245,0,245,0.9959514170040485,0.6065772551144467
105135,102975,245,0,245,0.9959514170040485,0.6065772551144467
103815,104775,245,0,245,0.9959514170040485,0.6065772551144467
101113,105435,245,0,245,0.9959514170040485,0.6065772551144467
106695,101894,249,0,249,0.9960159362549801,0.6083938000318211
101834,101293,250,0,250,0.996031746031746,0.6088433333295329
106275,104655,250,0,250,0.996031746031746,0.6088433333295329
102615,101113,251,0,251,0.9960474308300395,0.6092910550975807
104775,103815,252,0,252,0.9960629921259843,0.6097369798460963
106275,104715,253,0,253,0.996078431372549,0.6101811219118224
106395,102915,253,0,253,0.996078431372549,0.6101811219118224
103875,106515,253,0,253,0.996078431372549,0.6101811219118224
102675,102915,253,0,253,0.996078431372549,0.6101811219118224
105675,102855,253,0,253,0.996078431372549,0.6101811219118224
105435,101113,253,0,253,0.996078431372549,0.6101811219118224
106275,103515,254,0,254,0.99609375,0.6106234954608614
101113,102615,254,0,254,0.99609375,0.6106234954608614
103515,106275,255,0,255,0.9961089494163424,0.6110641144913694
104115,102675,255,0,255,0.9961089494163424,0.6110641144913694
106515,103875,255,0,255,0.9961089494163424,0.6110641144913694
106935,106275,255,0,255,0.9961089494163424,0.6110641144913694
104955,106635,255,0,255,0.9961089494163424,0.6110641144913694
104715,106275,255,0,255,0.9961089494163424,0.6110641144913694
103995,105975,256,0,256,0.9961240310077519,0.6115029928361984
102795,106455,256,0,256,0.9961240310077519,0.6115029928361984
105795,102615,256,0,256,0.9961240310077519,0.6115029928361984
101714,106455,256,0,256,0.9961240310077519,0.6115029928361984
103335,105555,256,0,256,0.9961240310077519,0.6115029928361984
102675,104115,256,0,256,0.9961240310077519,0.6115029928361984
101954,102135,257,0,257,0.9961389961389961,0.6119401441654847
104655,101113,257,0,257,0.9961389961389961,0.6119401441654847
105615,104835,257,0,257,0.9961389961389961,0.6119401441654847
106455,102795,257,0,257,0.9961389961389961,0.6119401441654847
101233,101113,257,0,257,0.9961389961389961,0.6119401441654847
102135,101954,257,0,257,0.9961389961389961,0.6119401441654847
104235,105615,257,0,257,0.9961389961389961,0.6119401441654847
104475,105975,257,0,257,0.9961389961389961,0.6119401441654847
101113,101233,258,0,258,0.9961538461538462,0.6123755819891898
105255,102195,258,0,258,0.9961538461538462,0.6123755819891898
102195,103995,258,0,258,0.9961538461538462,0.6123755819891898
105615,104235,258,0,258,0.9961538461538462,0.6123755819891898
105975,103995,258,0,258,0.9961538461538462,0.6123755819891898
104055,105855,258,0,258,0.9961538461538462,0.6123755819891898
105855,104055,259,0,259,0.9961685823754789,0.6128093196595898
101113,104655,259,0,259,0.9961685823754789,0.6128093196595898
103995,102195,259,0,259,0.9961685823754789,0.6128093196595898
101173,103275,260,0,260,0.9961832061068703,0.6132413703737168
104235,101834,262,0,262,0.9962121212121212,0.6141004629593849
106455,101714,266,0,266,0.996268656716418,0.6157989686438126
102675,106695,266,0,266,0.996268656716418,0.6157989686438126
106695,102675,266,0,266,0.996268656716418,0.6157989686438126
106575,104475,267,0,267,0.9962825278810409,0.6162195676320087
102615,105795,267,0,267,0.9962825278810409,0.6162195676320087
102195,105255,267,0,267,0.9962825278810409,0.6162195676320087
103935,101113,267,0,267,0.9962825278810409,0.6162195676320087
105315,106935,268,0,268,0.9962962962962963,0.616638579929403
104475,106575,268,0,268,0.9962962962962963,0.616638579929403
105975,104475,269,0,269,0.996309963099631,0.6170560174383
103155,101113,269,0,269,0.996309963099631,0.6170560174383
105555,103335,269,0,269,0.996309963099631,0.6170560174383
106935,105315,270,0,270,0.9963235294117647,0.6174718919277613
104835,105615,270,0,270,0.9963235294117647,0.6174718919277613
101113,103155,270,0,270,0.9963235294117647,0.6174718919277613
103815,104655,271,0,271,0.9963369963369964,0.6178862150355852
101113,103935,271,0,271,0.9963369963369964,0.6178862150355852
106515,102315,271,0,271,0.9963369963369964,0.6178862150355852
101834,104235,272,0,272,0.9963503649635036,0.6182989982702484
103335,104175,272,0,272,0.9963503649635036,0.6182989982702484
106875,106575,272,0,272,0.9963503649635036,0.6182989982702484
104175,103335,272,0,272,0.9963503649635036,0.6182989982702484
104655,103815,272,0,272,0.9963503649635036,0.6182989982702484
105615,107055,272,0,272,0.9963503649635036,0.6182989982702484
103275,101173,272,0,272,0.9963503649635036,0.6182989982702484
106575,106875,272,0,272,0.9963503649635036,0.6182989982702484
102315,106515,272,0,272,0.9963503649635036,0.6182989982702484
101113,101533,273,0,273,0.9963636363636363,0.6187102530128145
106395,101834,274,0,274,0.9963768115942029,0.619119990518805
102555,104895,275,0,275,0.9963898916967509,0.6195282219200371
106095,104895,276,0,276,0.9964028776978417,0.6199349582264292
101533,101113,277,0,277,0.996415770609319,0.6203402103277709
107055,105615,283,0,283,0.9964912280701754,0.6227411497537237
106155,101834,283,0,283,0.9964912280701754,0.6227411497537237
102555,105615,285,0,285,0.9965156794425087,0.6235300642384974
101834,106395,285,0,285,0.9965156794425087,0.6235300642384974
102014,102975,286,0,286,0.9965277777777778,0.6239224295506578
104715,106215,286,0,286,0.9965277777777778,0.6239224295506578
106215,104715,287,0,287,0.9965397923875432,0.6243134133163247
102795,104835,288,0,288,0.996551724137931,0.6247030252121138
104835,102795,288,0,288,0.996551724137931,0.6247030252121138
106875,103335,289,0,289,0.9965635738831615,0.6250912748134586
101113,101473,292,0,292,0.9965986394557823,0.6262479441167549
102975,102014,296,0,296,0.9966442953020134,0.627771661504409
103155,102975,296,0,296,0.9966442953020134,0.627771661504409
102975,103155,296,0,296,0.9966442953020134,0.627771661504409
103215,101113,298,0,298,0.9966666666666667,0.6285257496036735
106575,102975,298,0,298,0.9966666666666667,0.6285257496036735
102975,106575,299,0,299,0.9966777408637874,0.6289008816231373
101473,101113,299,0,299,0.9966777408637874,0.6289008816231373
103155,104475,300,0,300,0.9966887417218543,0.6292747503848498
103335,106875,300,0,300,0.9966887417218543,0.6292747503848498
104475,103155,300,0,300,0.9966887417218543,0.6292747503848498
101113,103215,303,0,303,0.9967213114754099,0.6303888613431671
102315,105075,304,0,304,0.9967320261437909,0.6307577608746323
105075,102315,304,0,304,0.9967320261437909,0.6307577608746323
102074,103995,304,0,304,0.9967320261437909,0.6307577608746323
10812,10692,304,0,304,0.9967320261437909,0.6307577608746323
101774,103935,305,0,305,0.996742671009772,0.6311254386336679
10692,10812,307,0,307,0.9967637540453075,0.6318571609626144
101654,10993,310,0,310,0.9967948717948718,0.6329457799054097
103995,102074,314,0,314,0.9968354430379747,0.6343808615825134
103335,102135,315,0,315,0.9968454258675079,0.634736751728488
103935,101774,315,0,315,0.9968454258675079,0.634736751728488
102074,105675,315,0,315,0.9968454258675079,0.634736751728488
105675,102074,315,0,315,0.9968454258675079,0.634736751728488
102135,103335,317,0,317,0.9968652037617555,0.6354451270703878
104895,102315,317,0,317,0.9968652037617555,0.6354451270703878
101774,103215,317,0,317,0.9968652037617555,0.6354451270703878
102675,102795,318,0,318,0.996875,0.6357976266665535
102315,104895,318,0,318,0.996875,0.6357976266665535
102795,102675,318,0,318,0.996875,0.6357976266665535
10993,101654,319,0,319,0.9968847352024922,0.636149010366015
102315,103275,320,0,320,0.9968944099378882,0.6364992851996665
103215,101774,320,0,320,0.9968944099378882,0.6364992851996665
105375,103335,320,0,320,0.9968944099378882,0.6364992851996665
106215,105855,321,0,321,0.9969040247678018,0.6368484581322372
102255,101654,323,0,323,0.9969230769230769,0.6375435258271794
101654,102255,323,0,323,0.9969230769230769,0.6375435258271794
105855,106215,324,0,324,0.9969325153374233,0.6378894341955632
104835,101834,324,0,324,0.9969325153374233,0.6378894341955632
105675,102135,328,0,328,0.996969696969697,0.6392623869487883
102135,105675,329,0,329,0.9969788519637462,0.6396029877302296
104475,102975,329,0,329,0.9969788519637462,0.6396029877302296
103335,105375,330,0,330,0.9969879518072289,0.6399425464480353
106455,105615,330,0,330,0.9969879518072289,0.6399425464480353
102975,104475,330,0,330,0.9969879518072289,0.6399425464480353
104175,103275,332,0,332,0.9970059880239521,0.6406185630210544
101834,104835,332,0,332,0.9970059880239521,0.6406185630210544
103275,102315,333,0,333,0.9970149253731343,0.6409550333967751
103275,104175,334,0,334,0.9970238095238095,0.6412904867512601
103515,106215,336,0,336,0.9970414201183432,0.6419583668203196
106215,103515,336,0,336,0.9970414201183432,0.6419583668203196
101654,101594,337,0,337,0.9970501474926253,0.6422908056099234
106515,105795,338,0,338,0.9970588235294118,0.6426222515296538
105195,103335,339,0,339,0.9970674486803519,0.6429527104830732
105615,106455,340,0,340,0.9970760233918129,0.6432821883213025
103335,105195,348,0,348,0.9971428571428571,0.6458833761910768
101594,101654,349,0,349,0.9971509971509972,0.6462042789395093
105795,106515,351,0,351,0.9971671388101983,0.6468433136801061
102795,10873,362,0,362,0.9972527472527473,0.6502936966186547
10873,102795,364,0,364,0.9972677595628415,0.6509096720229401
104415,101233,368,0,368,0.9972972972972973,0.6521314573897071
101233,104415,369,0,369,0.9973045822102425,0.6524348129570054
10873,107055,371,0,371,0.9973190348525469,0.6530390469987748
107351,102615,373,0,373,0.9973333333333333,0.653640008017575
105255,104895,378,0,378,0.9973684210526316,0.6551283208140776
104895,105255,379,0,379,0.9973753280839895,0.655423602294775
107055,10873,381,0,381,0.9973890339425587,0.6560118178039769
104895,10752,395,0,395,0.9974811083123426,0.6600442428743086
10331,10392,400,0,400,0.9975124378109452,0.6614495926266233
10392,10331,400,0,400,0.9975124378109452,0.6614495926266233
10151,101053,401,0,401,0.9975186104218362,0.6617285384832283
106155,103035,403,0,403,0.9975308641975309,0.662284334452861
101413,103875,410,0,410,0.9975728155339806,0.6642079768252285
10752,104895,414,0,414,0.9975961538461539,0.6652924049927266
105855,106035,420,0,420,0.9976303317535545,0.6668994219843513
106035,105855,422,0,422,0.9976415094339622,0.6674299611237235
101053,101533,428,0,428,0.9976744186046511,0.6690065185322015
103875,101413,430,0,430,0.9976851851851852,0.6695270962371525
101533,101053,431,0,431,0.9976905311778291,0.6697864715745832
106635,104715,434,0,434,0.9977064220183486,0.670560977477607
104715,106635,441,0,441,0.9977426636568849,0.6723473955972236
102135,104595,453,0,453,0.9978021978021978,0.6753444240605503
104175,106575,454,0,454,0.9978070175438597,0.6755905581500364
107170,10752,455,0,455,0.9978118161925602,0.6758361470976377
104595,102135,461,0,461,0.9978401727861771,0.6772983664692908
106575,104175,462,0,462,0.9978448275862069,0.6775402059286418
10752,107170,465,0,465,0.9978586723768736,0.6782625754679695
101473,10812,467,0,467,0.997867803837953,0.6787415537773608
103215,101594,470,0,470,0.9978813559322034,0.6794561638084989
10812,101473,476,0,476,0.997907949790795,0.6808717131741876
107170,105255,477,0,477,0.9979123173277662,0.6811058909188741
102615,107170,480,0,480,0.9979253112033195,0.6818054709818919
105255,107170,480,0,480,0.9979253112033195,0.6818054709818919
101594,103215,483,0,483,0.9979381443298969,0.6825006644323298
107170,102615,492,0,492,0.9979757085020243,0.684560466154419
107351,107291,540,0,540,0.9981549815498155,0.6949429199643092
103335,101233,542,0,542,0.9981617647058824,0.6953551135057034
101233,103335,544,0,544,0.9981684981684982,0.6957657798782918
106515,105315,555,0,555,0.9982046678635548,0.6979976439483913
105015,101954,560,0,560,0.998220640569395,0.6989974587968063
102375,103815,560,0,560,0.998220640569395,0.6989974587968063
103815,102375,560,0,560,0.998220640569395,0.6989974587968063
106695,103035,574,0,574,0.9982638888888888,0.701749889932192
103335,104415,576,0,576,0.9982698961937716,0.7021375731941717
103035,106695,577,0,577,0.998272884283247,0.7023309074603239
104415,103335,577,0,577,0.998272884283247,0.7023309074603239
102795,101714,577,0,577,0.998272884283247,0.7023309074603239
101954,105015,581,0,581,0.9982847341337907,0.7031008894518328
105315,106515,584,0,584,0.9982935153583617,0.7036748855253244
106875,102135,588,0,588,0.9983050847457627,0.7044356182262024
101714,102795,588,0,588,0.9983050847457627,0.7044356182262024
102135,106875,592,0,592,0.9983164983164983,0.7051911646180133
102014,103155,602,0,602,0.9983443708609272,0.707057797544619
103155,102014,602,0,602,0.9983443708609272,0.707057797544619
104655,106935,630,0,630,0.9984177215189873,0.7121230524100729
106935,104655,633,0,633,0.9984251968503937,0.712652275954896
10812,101233,642,0,642,0.9984472049689441,0.7142249481951423
105075,106515,642,0,642,0.9984472049689441,0.7142249481951423
106515,105075,652,0,652,0.9984709480122325,0.7159465758218821
101233,10812,653,0,653,0.9984732824427481,0.7161172764550119
102074,105555,661,0,661,0.9984917043740573,0.7174734962544905
105555,102074,662,0,662,0.9984939759036144,0.7176418624669846
106515,104895,663,0,663,0.9984962406015038,0.7178099732315799
104895,106515,672,0,672,0.9985163204747775,0.7193116014128715
102555,107055,678,0,678,0.9985294117647059,0.7203014986162359
104295,107055,700,0,700,0.9985754985754985,0.723857282674439
107055,104295,707,0,707,0.998589562764457,0.724965148505169
103995,104775,717,0,717,0.9986091794158554,0.7265288402190584
104775,103995,721,0,721,0.9986168741355463,0.7271481891433462
104175,106875,762,0,762,0.9986910994764397,0.7333045353349781
106875,104175,763,0,763,0.9986928104575163,0.7334504979478532
10993,102255,783,0,783,0.9987261146496815,0.7363300751285936
102255,10993,784,0,784,0.9987277353689568,0.7364721076661993
105135,104715,790,0,790,0.9987373737373737,0.7373204996670998
104715,105135,791,0,791,0.9987389659520807,0.7374612687608734
105915,105555,850,0,850,0.9988262910798122,0.7454651123746713
106575,105015,861,0,861,0.9988412514484357,0.7468954408068904
105015,106575,861,0,861,0.9988412514484357,0.7468954408068904
105555,105915,863,0,863,0.9988439306358381,0.7471535276554426
103275,103875,872,0,872,0.9988558352402745,0.7483075337287709
103575,105675,884,0,884,0.9988713318284425,0.7498277399311633
105675,103575,885,0,885,0.9988726042841037,0.7499534869386053
103875,103275,896,0,896,0.9988864142538976,0.7513273626894903
102915,101834,898,0,898,0.9988888888888889,0.75157533756526
101834,102915,900,0,900,0.9988913525498891,0.7518227584800258
104355,106335,906,0,906,0.998898678414097,0.7525617220569558
103275,105075,908,0,908,0.9989010989010989,0.7528069516446889
106335,104355,916,0,916,0.9989106753812637,0.7537824759528984
105075,103275,916,0,916,0.9989106753812637,0.7537824759528984
104115,104895,923,0,923,0.9989189189189189,0.75462906758551
104895,104115,942,0,942,0.9989406779661016,0.7568948627376567
106875,104415,951,0,951,0.9989506820566632,0.7579521667329435
104415,106875,956,0,956,0.9989561586638831,0.7585352253437335
10873,101714,961,0,961,0.9989615784008308,0.7591152303635494
101714,10873,973,0,973,0.9989743589743589,0.7604949730222164
105075,105795,975,0,975,0.9989764585465711,0.7607232681163629
105795,105075,981,0,981,0.9989827060020345,0.7614053431971394
102615,104535,1006,0,1006,0.9990079365079365,0.7642029526182167
104535,102615,1017,0,1017,0.9990186457311089,0.7654118599667067
101233,102074,1132,0,1132,0.9991181657848325,0.7773180630709068
102074,101233,1140,0,1140,0.999124343257443,0.778100574981966
104595,102074,1174,0,1174,0.9991496598639455,0.7813659030692681
102074,104595,1177,0,1177,0.9991518235793045,0.7816494500255008
101173,103215,1205,0,1205,0.9991714995857498,0.784261450124239
105135,103515,1208,0,1208,0.9991735537190083,0.7845376872410783
103215,101173,1210,0,1210,0.9991749174917491,0.7847214631854126
103515,105135,1218,0,1218,0.9991803278688525,0.7854535317563021
102135,104175,1238,0,1238,0.9991935483870967,0.7872628027836521
104175,102135,1241,0,1241,0.999195494770716,0.7875316613847112
10151,10572,1328,0,1328,0.9992481203007518,0.7950574332212437
102014,101894,1333,0,1333,0.9992509363295881,0.7954747887828747
101894,102014,1349,0,1349,0.999259807549963,0.7967998512404068
105255,104535,1489,0,1489,0.9993293091884641,0.807763769408878
104535,105255,1500,0,1500,0.9993342210386151,0.808580913669576
104475,101954,1526,0,1526,0.9993455497382199,0.8104887011133306
101954,104475,1527,0,1527,0.999345977763244,0.8105614250129093
102135,105555,1529,0,1529,0.999346832135859,0.8107067296445628
105555,102135,1530,0,1530,0.9993472584856397,0.8107793105017641
10752,101413,1656,0,1656,0.9993968636911942,0.819563572545383
101413,10752,1659,0,1659,0.9993979530403372,0.8197644561340558
101233,102135,1664,0,1664,0.9993997599039616,0.8200984541224463
102135,101233,1664,0,1664,0.9993997599039616,0.8200984541224463
104955,104655,1689,0,1689,0.9994086339444116,0.8217534928522051
105435,103155,1878,0,1878,0.999468085106383,0.83352392844524
103155,105435,1878,0,1878,0.999468085106383,0.83352392844524
101774,101113,2079,0,2079,0.9995194617972128,0.8448042790611882
101113,101774,2093,0,2093,0.9995226730310263,0.8455487548440144
105555,101233,2159,0,2159,0.999537251272559,0.8489925143887095
101233,105555,2170,0,2170,0.9995395948434622,0.8495561991633367
10752,104535,2354,0,2354,0.9995755517826825,0.8585828304576371
104535,10752,2355,0,2355,0.9995757318625371,0.8586299309742994
107291,105255,3554,0,3554,0.999718785151856,0.9042511851986802
105255,107291,3555,0,3555,0.9997188642114141,0.9042823625315274
10752,102615,3750,0,3750,0.9997334754797441,0.9102000004844766
102615,10752,3764,0,3764,0.9997344662772172,0.9106129250336631
103515,104715,3829,0,3829,0.9997389715478987,0.9125101449578675
104715,103515,3835,0,3835,0.9997393797237425,0.912683644123297
107291,102615,4020,0,4020,0.9997513674788663,0.9179039165154331
102615,107291,4020,0,4020,0.9997513674788663,0.9179039165154331
105255,10752,4391,0,4391,0.9997723651263374,0.9276843317645593
10752,105255,4395,0,4395,0.9997725722083238,0.9277852091242286
102615,105255,8427,0,8427,0.9998813619646458,0.9998813619646458
105255,102615,8427,0,8427,0.9998813619646458,0.9998813619646458
